"AtcoCode","Sequence","GridType","Easting","Northing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"270002700175",1,"U",499723,391132,"","",,"new"
"270002700175",2,"U",500631,391132,"","",,"new"
"270002700175",3,"U",500631,389832,"","",,"new"
"270002700175",4,"U",499723,389832,"","",,"new"
"270002700176",1,"U",508312,405278,"","",,"new"
"270002700176",2,"U",509146,405278,"","",,"new"
"270002700176",3,"U",509146,404366,"","",,"new"
"270002700176",4,"U",508312,404366,"","",,"new"
"270002700177",1,"U",512734,408991,"","",,"new"
"270002700177",2,"U",514154,408991,"","",,"new"
"270002700177",3,"U",514154,408087,"","",,"new"
"270002700177",4,"U",512734,408087,"","",,"new"
"270002700178",1,"U",517899,384788,"","",,"new"
"270002700178",2,"U",518730,384788,"","",,"new"
"270002700178",3,"U",518730,384187,"","",,"new"
"270002700178",4,"U",517899,384187,"","",,"new"
"270002700179",1,"U",511332,381385,"","",,"new"
"270002700179",2,"U",511900,381385,"","",,"new"
"270002700179",3,"U",511900,381097,"","",,"new"
"270002700179",4,"U",511332,381097,"","",,"new"
"270002700180",1,"U",507903,398141,"","",,"new"
"270002700180",2,"U",508435,398141,"","",,"new"
"270002700180",3,"U",508435,397552,"","",,"new"
"270002700180",4,"U",507903,397552,"","",,"new"
"270002700181",1,"U",515713,409388,"","",,"new"
"270002700181",2,"U",515713,410489,"","",,"new"
"270002700181",3,"U",516856,410489,"","",,"new"
"270002700181",4,"U",516856,409388,"","",,"new"
"270002700182",1,"U",505532,392906,"","",,"new"
"270002700182",2,"U",505866,392906,"","",,"new"
"270002700182",3,"U",505866,392770,"","",,"new"
"270002700182",4,"U",505532,392770,"","",,"new"
"270002700183",1,"U",518432,392717,"","",,"new"
"270002700183",2,"U",518998,392717,"","",,"new"
"270002700183",3,"U",518998,392510,"","",,"new"
"270002700183",4,"U",518432,392510,"","",,"new"
"270002700184",1,"U",513465,385698,"","",,"new"
"270002700184",2,"U",513801,385698,"","",,"new"
"270002700184",3,"U",513801,385384,"","",,"new"
"270002700184",4,"U",513465,385384,"","",,"new"
"270002700185",1,"U",510779,386648,"","",,"new"
"270002700185",2,"U",511363,386648,"","",,"new"
"270002700185",3,"U",511363,386293,"","",,"new"
"270002700185",4,"U",510779,386293,"","",,"new"
"270002700187",1,"U",519231,389392,"","",,"new"
"270002700187",2,"U",520381,389392,"","",,"new"
"270002700187",3,"U",520381,388791,"","",,"new"
"270002700187",4,"U",519231,388791,"","",,"new"
"270002700189",1,"U",508090,389601,"","",,"new"
"270002700189",2,"U",509455,389601,"","",,"new"
"270002700189",3,"U",509455,388818,"","",,"new"
"270002700189",4,"U",508090,388818,"","",,"new"
"270002700190",1,"U",506994,398910,"","",,"new"
"270002700190",2,"U",506994,399332,"","",,"new"
"270002700190",3,"U",507387,399332,"","",,"new"
"270002700190",4,"U",507387,398910,"","",,"new"
"270002700191",1,"U",510011,400376,"","",,"new"
"270002700191",2,"U",511519,400376,"","",,"new"
"270002700191",3,"U",511519,399561,"","",,"new"
"270002700191",4,"U",510011,399561,"","",,"new"
"270002700192",1,"U",524640,325210,"","",,"new"
"270002700192",2,"U",525810,325550,"","",,"new"
"270002700192",3,"U",526230,324880,"","",,"new"
"270002700192",4,"U",525470,324370,"","",,"new"
"270002700192",5,"U",524700,324290,"","",,"new"
"270002700192",6,"U",523650,324840,"","",,"new"
"270002700192",7,"U",523450,325650,"","",,"new"
"270002700192",8,"U",523570,326120,"","",,"new"
"270002700192",9,"U",524010,326910,"","",,"new"
"270002700192",10,"U",524920,326920,"","",,"new"
"270002700193",1,"U",504123,388478,"","",,"new"
"270002700193",2,"U",504442,388478,"","",,"new"
"270002700193",3,"U",504442,387948,"","",,"new"
"270002700193",4,"U",504123,387948,"","",,"new"
"270002700194",1,"U",499743,388378,"","",,"new"
"270002700194",2,"U",500369,388378,"","",,"new"
"270002700194",3,"U",500369,387735,"","",,"new"
"270002700194",4,"U",499743,387735,"","",,"new"
"270002700195",1,"U",512170,395142,"","",,"new"
"270002700195",2,"U",512565,395142,"","",,"new"
"270002700195",3,"U",512565,394652,"","",,"new"
"270002700195",4,"U",512170,394652,"","",,"new"
"270002700196",1,"U",503961,402177,"","",,"new"
"270002700196",2,"U",504905,402177,"","",,"new"
"270002700196",3,"U",504905,401213,"","",,"new"
"270002700196",4,"U",503961,401213,"","",,"new"
"270002700197",1,"U",505866,394897,"","",,"new"
"270002700197",2,"U",506601,394897,"","",,"new"
"270002700197",3,"U",506601,394373,"","",,"new"
"270002700197",4,"U",505866,394373,"","",,"new"
"270002700198",1,"U",515850,388503,"","",,"new"
"270002700198",2,"U",516641,388503,"","",,"new"
"270002700198",3,"U",516641,388139,"","",,"new"
"270002700198",4,"U",515850,388139,"","",,"new"
"270002700199",1,"U",506938,392832,"","",,"new"
"270002700199",2,"U",507871,392832,"","",,"new"
"270002700199",3,"U",507871,392477,"","",,"new"
"270002700199",4,"U",506938,392477,"","",,"new"
"270002700200",1,"U",499820,387560,"","",,"new"
"270002700200",2,"U",500666,387560,"","",,"new"
"270002700200",3,"U",500666,387288,"","",,"new"
"270002700200",4,"U",499820,387288,"","",,"new"
"270002700201",1,"U",510295,379031,"","",,"new"
"270002700201",2,"U",510790,379031,"","",,"new"
"270002700201",3,"U",510790,378181,"","",,"new"
"270002700201",4,"U",510295,378181,"","",,"new"
"270002700202",1,"U",518318,408286,"","",,"new"
"270002700202",2,"U",518655,408286,"","",,"new"
"270002700202",3,"U",518655,407406,"","",,"new"
"270002700202",4,"U",518318,407406,"","",,"new"
"270002700203",1,"U",514793,399308,"","",,"new"
"270002700203",2,"U",514793,399803,"","",,"new"
"270002700203",3,"U",515336,399803,"","",,"new"
"270002700203",4,"U",515336,399308,"","",,"new"
"270002700204",1,"U",500262,386428,"","",,"new"
"270002700204",2,"U",500898,386428,"","",,"new"
"270002700204",3,"U",500898,386089,"","",,"new"
"270002700204",4,"U",500262,386089,"","",,"new"
"270002700205",1,"U",506947,405956,"","",,"new"
"270002700205",2,"U",507423,405956,"","",,"new"
"270002700205",3,"U",507423,405558,"","",,"new"
"270002700205",4,"U",506947,405558,"","",,"new"
"270002700206",1,"U",516917,387188,"","",,"new"
"270002700206",2,"U",517320,387188,"","",,"new"
"270002700206",3,"U",517320,386872,"","",,"new"
"270002700206",4,"U",516917,386872,"","",,"new"
"270002700207",1,"U",505012,382486,"","",,"new"
"270002700207",2,"U",505304,382486,"","",,"new"
"270002700207",3,"U",505304,381850,"","",,"new"
"270002700207",4,"U",505012,381850,"","",,"new"
"270002700208",1,"U",507185,380546,"","",,"new"
"270002700208",2,"U",507415,380546,"","",,"new"
"270002700208",3,"U",507415,380349,"","",,"new"
"270002700208",4,"U",507185,380349,"","",,"new"
"270002700209",1,"U",498285,394930,"","",,"new"
"270002700209",2,"U",498720,394930,"","",,"new"
"270002700209",3,"U",498720,394554,"","",,"new"
"270002700209",4,"U",498285,394554,"","",,"new"
"270002700210",1,"U",505968,406690,"","",,"new"
"270002700210",2,"U",506720,406690,"","",,"new"
"270002700210",3,"U",506720,406444,"","",,"new"
"270002700210",4,"U",505968,406444,"","",,"new"
"270002700211",1,"U",503999,399200,"","",,"new"
"270002700211",2,"U",504688,399200,"","",,"new"
"270002700211",3,"U",504688,397769,"","",,"new"
"270002700211",4,"U",503999,397769,"","",,"new"
"270002700212",1,"U",506112,393994,"","",,"new"
"270002700212",2,"U",506422,393994,"","",,"new"
"270002700212",3,"U",506422,393441,"","",,"new"
"270002700212",4,"U",506112,393441,"","",,"new"
"270002700213",1,"U",500464,385031,"","",,"new"
"270002700213",2,"U",501223,385031,"","",,"new"
"270002700213",3,"U",501223,384291,"","",,"new"
"270002700213",4,"U",500464,384291,"","",,"new"
"270002700214",1,"U",517096,394474,"","",,"new"
"270002700214",2,"U",517744,394474,"","",,"new"
"270002700214",3,"U",517744,393798,"","",,"new"
"270002700214",4,"U",517096,393798,"","",,"new"
"270002700215",1,"U",517373,403430,"","",,"new"
"270002700215",2,"U",518115,403430,"","",,"new"
"270002700215",3,"U",518115,402778,"","",,"new"
"270002700215",4,"U",517373,402778,"","",,"new"
"270002700216",1,"U",514592,391137,"","",,"new"
"270002700216",2,"U",516040,391137,"","",,"new"
"270002700216",3,"U",516040,389903,"","",,"new"
"270002700216",4,"U",514592,389903,"","",,"new"
"270002700217",1,"U",516449,396826,"","",,"new"
"270002700217",2,"U",517094,396826,"","",,"new"
"270002700217",3,"U",517094,396601,"","",,"new"
"270002700217",4,"U",516449,396601,"","",,"new"
"270002700218",1,"U",520561,397893,"","",,"new"
"270002700218",2,"U",521144,397893,"","",,"new"
"270002700218",3,"U",521144,397393,"","",,"new"
"270002700218",4,"U",520561,397393,"","",,"new"
"270002700219",1,"U",504925,396291,"","",,"new"
"270002700219",2,"U",505164,396291,"","",,"new"
"270002700219",3,"U",505164,396115,"","",,"new"
"270002700219",4,"U",504925,396115,"","",,"new"
"270002700220",1,"U",509284,393769,"","",,"new"
"270002700220",2,"U",509789,393769,"","",,"new"
"270002700220",3,"U",509789,393443,"","",,"new"
"270002700220",4,"U",509284,393443,"","",,"new"
"270002700221",1,"U",497958,396539,"","",,"new"
"270002700221",2,"U",498878,396539,"","",,"new"
"270002700221",3,"U",498878,395834,"","",,"new"
"270002700221",4,"U",497958,395834,"","",,"new"
"270002700222",1,"U",513030,392581,"","",,"new"
"270002700222",2,"U",513656,392581,"","",,"new"
"270002700222",3,"U",513656,392132,"","",,"new"
"270002700222",4,"U",513030,392132,"","",,"new"
"270002700223",1,"U",506032,389470,"","",,"new"
"270002700223",2,"U",506620,389470,"","",,"new"
"270002700223",3,"U",506620,389195,"","",,"new"
"270002700223",4,"U",506032,389195,"","",,"new"
"270002700224",1,"U",512827,378710,"","",,"new"
"270002700224",2,"U",514256,378710,"","",,"new"
"270002700224",3,"U",514256,377543,"","",,"new"
"270002700224",4,"U",512827,377543,"","",,"new"
"270002700225",1,"U",507547,404748,"","",,"new"
"270002700225",2,"U",507547,405166,"","",,"new"
"270002700225",3,"U",507990,405166,"","",,"new"
"270002700225",4,"U",507990,404748,"","",,"new"
"270002700226",1,"U",504425,386551,"","",,"new"
"270002700226",2,"U",504734,386551,"","",,"new"
"270002700226",3,"U",504734,386259,"","",,"new"
"270002700226",4,"U",504425,386259,"","",,"new"
"270002700227",1,"U",510453,383749,"","",,"new"
"270002700227",2,"U",511236,383749,"","",,"new"
"270002700227",3,"U",511236,383015,"","",,"new"
"270002700227",4,"U",510453,383015,"","",,"new"
"270002700471",1,"U",506708,402520,"","",,"new"
"270002700471",2,"U",507219,402520,"","",,"new"
"270002700471",3,"U",507219,401668,"","",,"new"
"270002700471",4,"U",506708,401668,"","",,"new"
"270002700472",1,"U",538249,358185,"","",,"new"
"270002700472",2,"U",538685,358185,"","",,"new"
"270002700472",3,"U",538685,356484,"","",,"new"
"270002700472",4,"U",538249,356484,"","",,"new"
"270002700473",1,"U",549326,371070,"","",,"new"
"270002700473",2,"U",549954,371070,"","",,"new"
"270002700473",3,"U",549954,370590,"","",,"new"
"270002700473",4,"U",549326,370590,"","",,"new"
"270002700474",1,"U",545416,378971,"","",,"new"
"270002700474",2,"U",546005,378971,"","",,"new"
"270002700474",3,"U",546005,378318,"","",,"new"
"270002700474",4,"U",545416,378318,"","",,"new"
"270002700475",1,"U",545830,380300,"","",,"new"
"270002700475",2,"U",546980,380300,"","",,"new"
"270002700475",3,"U",546980,379700,"","",,"new"
"270002700475",4,"U",545020,379700,"","",,"new"
"270002700476",1,"U",546201,382933,"","",,"new"
"270002700476",2,"U",547281,382933,"","",,"new"
"270002700476",3,"U",547281,380937,"","",,"new"
"270002700476",4,"U",546201,380937,"","",,"new"
"270002700477",1,"U",550984,383727,"","",,"new"
"270002700477",2,"U",551852,383727,"","",,"new"
"270002700477",3,"U",551852,382867,"","",,"new"
"270002700477",4,"U",550984,382867,"","",,"new"
"270002700478",1,"U",551527,380837,"","",,"new"
"270002700478",2,"U",551527,382884,"","",,"new"
"270002700478",3,"U",552616,382884,"","",,"new"
"270002700478",4,"U",552616,380837,"","",,"new"
"270002700479",1,"U",549945,379702,"","",,"new"
"270002700479",2,"U",550286,379702,"","",,"new"
"270002700479",3,"U",550286,378988,"","",,"new"
"270002700479",4,"U",549945,378988,"","",,"new"
"270002700480",1,"U",548354,379050,"","",,"new"
"270002700480",2,"U",549093,379050,"","",,"new"
"270002700480",3,"U",549093,378771,"","",,"new"
"270002700480",4,"U",548354,378771,"","",,"new"
"270002700481",1,"U",546287,376912,"","",,"new"
"270002700481",2,"U",547568,376912,"","",,"new"
"270002700481",3,"U",547568,376088,"","",,"new"
"270002700481",4,"U",546287,376088,"","",,"new"
"270002700812",1,"U",554586,369156,"","",,"new"
"270002700812",2,"U",555197,369156,"","",,"new"
"270002700812",3,"U",555197,368779,"","",,"new"
"270002700812",4,"U",554586,368779,"","",,"new"
"270002700813",1,"U",545265,376223,"","",,"new"
"270002700813",2,"U",545704,376223,"","",,"new"
"270002700813",3,"U",545704,375812,"","",,"new"
"270002700813",4,"U",545704,375812,"","",,"new"
"270002700814",1,"U",552300,375700,"","",,"new"
"270002700814",2,"U",552300,375220,"","",,"new"
"270002700814",3,"U",553930,375670,"","",,"new"
"270002700814",4,"U",553670,376320,"","",,"new"
"270002700815",1,"U",554490,376420,"","",,"new"
"270002700815",2,"U",554490,375760,"","",,"new"
"270002700815",3,"U",555330,375760,"","",,"new"
"270002700815",4,"U",555330,376420,"","",,"new"
"270002700816",1,"U",553586,367375,"","",,"new"
"270002700816",2,"U",553919,367375,"","",,"new"
"270002700816",3,"U",553919,367100,"","",,"new"
"270002700816",4,"U",553586,367100,"","",,"new"
"270002700817",1,"U",548897,377837,"","",,"new"
"270002700817",2,"U",549596,377837,"","",,"new"
"270002700817",3,"U",549596,377509,"","",,"new"
"270002700817",4,"U",548897,377509,"","",,"new"
"270002700818",1,"U",547898,373234,"","",,"new"
"270002700818",2,"U",548482,373234,"","",,"new"
"270002700818",3,"U",548482,372600,"","",,"new"
"270002700818",4,"U",547898,372600,"","",,"new"
"270002700819",1,"U",548793,365878,"","",,"new"
"270002700819",2,"U",551211,365878,"","",,"new"
"270002700819",3,"U",551211,364408,"","",,"new"
"270002700819",4,"U",548793,364408,"","",,"new"
"270002700820",1,"U",555519,373516,"","",,"new"
"270002700820",2,"U",556417,373516,"","",,"new"
"270002700820",3,"U",556417,372833,"","",,"new"
"270002700820",4,"U",555519,372833,"","",,"new"
"270002700822",1,"U",549980,373912,"","",,"new"
"270002700822",2,"U",550849,373912,"","",,"new"
"270002700822",3,"U",550849,372899,"","",,"new"
"270002700822",4,"U",549980,372899,"","",,"new"
"270002700823",1,"U",547212,374365,"","",,"new"
"270002700823",2,"U",547789,374365,"","",,"new"
"270002700823",3,"U",547789,373977,"","",,"new"
"270002700823",4,"U",547212,373977,"","",,"new"
"270002700824",1,"U",549708,369375,"","",,"new"
"270002700824",2,"U",550438,369375,"","",,"new"
"270002700824",3,"U",550438,368996,"","",,"new"
"270002700824",4,"U",549708,368996,"","",,"new"
"270002700825",1,"U",552999,372677,"","",,"new"
"270002700825",2,"U",554011,372677,"","",,"new"
"270002700825",3,"U",554011,371805,"","",,"new"
"270002700825",4,"U",552999,371805,"","",,"new"
"270002700826",1,"U",550979,376967,"","",,"new"
"270002700826",2,"U",551553,376967,"","",,"new"
"270002700826",3,"U",551553,375926,"","",,"new"
"270002700826",4,"U",550979,375926,"","",,"new"
"270002700827",1,"U",557550,366870,"","",,"new"
"270002700827",2,"U",556520,366870,"","",,"new"
"270002700827",3,"U",556340,367870,"","",,"new"
"270002700827",4,"U",555400,368620,"","",,"new"
"270002700827",5,"U",555270,369620,"","",,"new"
"270002700827",6,"U",555700,370000,"","",,"new"
"270002700827",7,"U",556750,370090,"","",,"new"
"270002700827",8,"U",557550,369840,"","",,"new"
"270002700829",1,"U",551938,381062,"","",,"new"
"270002700829",2,"U",553124,381062,"","",,"new"
"270002700829",3,"U",553124,380122,"","",,"new"
"270002700829",4,"U",551938,380122,"","",,"new"
"270002700830",1,"U",548663,367440,"","",,"new"
"270002700830",2,"U",549445,367440,"","",,"new"
"270002700830",3,"U",549445,366705,"","",,"new"
"270002700830",4,"U",548663,366705,"","",,"new"
"270002700831",1,"U",544991,382628,"","",,"new"
"270002700831",2,"U",545564,382628,"","",,"new"
"270002700831",3,"U",545564,381943,"","",,"new"
"270002700831",4,"U",544991,381943,"","",,"new"
"270002700832",1,"U",545720,377730,"","",,"new"
"270002700832",2,"U",546420,377730,"","",,"new"
"270002700832",3,"U",546420,377460,"","",,"new"
"270002700832",4,"U",545720,377460,"","",,"new"
"270002700833",1,"U",549010,376136,"","",,"new"
"270002700833",2,"U",549458,376136,"","",,"new"
"270002700833",3,"U",549458,375668,"","",,"new"
"270002700833",4,"U",549010,375668,"","",,"new"
"270002700834",1,"U",555855,365942,"","",,"new"
"270002700834",2,"U",556212,365942,"","",,"new"
"270002700834",3,"U",556212,365602,"","",,"new"
"270002700834",4,"U",555855,365602,"","",,"new"
"270002700887",1,"U",510987,394922,"","",,"new"
"270002700887",2,"U",511817,394922,"","",,"new"
"270002700887",3,"U",511817,394411,"","",,"new"
"270002700887",4,"U",510987,394411,"","",,"new"
"270002700933",1,"U",487050,393040,"","",,"new"
"270002700933",2,"U",487360,393040,"","",,"new"
"270002700933",3,"U",487360,392860,"","",,"new"
"270002700933",4,"U",487050,392860,"","",,"new"
"270002700934",1,"U",484721,395373,"","",,"new"
"270002700934",2,"U",486126,395373,"","",,"new"
"270002700934",3,"U",486126,394311,"","",,"new"
"270002700934",4,"U",484721,394311,"","",,"new"
"270002700935",1,"U",486718,391822,"","",,"new"
"270002700935",2,"U",487401,391822,"","",,"new"
"270002700935",3,"U",487401,390933,"","",,"new"
"270002700935",4,"U",486718,390933,"","",,"new"
"270002700936",1,"U",481480,400010,"","",,"new"
"270002700936",2,"U",481580,400000,"","",,"new"
"270002700936",3,"U",481680,399310,"","",,"new"
"270002700936",4,"U",481570,399290,"","",,"new"
"270002700936",5,"U",481380,399720,"","",,"new"
"270002700936",6,"U",481370,399870,"","",,"new"
"270002700937",1,"U",478830,394672,"","",,"new"
"270002700937",2,"U",479360,394672,"","",,"new"
"270002700937",3,"U",479360,394430,"","",,"new"
"270002700937",4,"U",478780,394070,"","",,"new"
"270002700937",5,"U",478740,394410,"","",,"new"
"270002700938",1,"U",483609,382755,"","",,"new"
"270002700938",2,"U",483999,382755,"","",,"new"
"270002700938",3,"U",483999,382497,"","",,"new"
"270002700938",4,"U",483609,382497,"","",,"new"
"270002700939",1,"U",487196,388723,"","",,"new"
"270002700939",2,"U",488353,388723,"","",,"new"
"270002700939",3,"U",488353,388199,"","",,"new"
"270002700939",4,"U",487196,388199,"","",,"new"
"270002700940",1,"U",486987,386141,"","",,"new"
"270002700940",2,"U",487752,386141,"","",,"new"
"270002700940",3,"U",487752,385671,"","",,"new"
"270002700940",4,"U",486987,385671,"","",,"new"
"270002700941",1,"U",482772,384868,"","",,"new"
"270002700941",2,"U",483227,384868,"","",,"new"
"270002700941",3,"U",483227,384573,"","",,"new"
"270002700941",4,"U",482772,384573,"","",,"new"
"270002700942",1,"U",483857,385903,"","",,"new"
"270002700942",2,"U",484483,385903,"","",,"new"
"270002700942",3,"U",484483,385523,"","",,"new"
"270002700942",4,"U",483857,385523,"","",,"new"
"270002700943",1,"U",482280,387354,"","",,"new"
"270002700943",2,"U",483626,387354,"","",,"new"
"270002700943",3,"U",483626,386296,"","",,"new"
"270002700943",4,"U",482280,386296,"","",,"new"
"270002700944",1,"U",484330,397637,"","",,"new"
"270002700944",2,"U",485175,397637,"","",,"new"
"270002700944",3,"U",485175,397153,"","",,"new"
"270002700944",4,"U",484330,397153,"","",,"new"
"270002700945",1,"U",480198,392507,"","",,"new"
"270002700945",2,"U",481540,392507,"","",,"new"
"270002700945",3,"U",481540,391329,"","",,"new"
"270002700945",4,"U",480198,391329,"","",,"new"
"270002700946",1,"U",483583,382286,"","",,"new"
"270002700946",2,"U",484617,382286,"","",,"new"
"270002700946",3,"U",484617,381629,"","",,"new"
